Customer_ID,Customer_Name,Customer_Surname,Product_ID,Product_Name,Product_Price,QTY,Store_ID,Store Name,Region,Product_Main_Category,Product_Sub_Category,Purchase_Date,Sales_Rep_ID
207,Abbey,Kirby,5,Bacardi,19,3,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/04/28,6
117,Gil,Bailey,2,Prigat,20,4,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/09/25,2
58,Maxwell,Broomfield,109,House-cleaning products,7,3,4,Clearwater  Store,Massachussets,Products,Standard,2021/07/27,34
270,Crystal,Anderson,83,Smirnoff,20,2,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/07/27,38
426,Doug,Andrews,141,Paper Goods,7,5,1,Boardwalk Store,West Virginia,Products,Standard,2021/06/20,7
292,Adalind,Crawley,180,Detergents,4,4,2,Glenwood Store,New Mexico,Products,Standard,2021/03/09,15
361,Jules,Tennant,24,SunnyD,20,1,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/04/12,97
300,Elise,Niles,96,Blue Moon,4,4,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/06/20,37
331,Vera,Wilkinson,25,Prigat,13,5,2,Glenwood Store,New Mexico,Drinks,Standard,2021/05/17,18
191,Anthony,Franks,105,Snack foods,9,3,5,Hazeldean Store Store,Maine,Products,Standard,2021/04/21,47
374,Nate,Saunders,116,Flour,17,4,10,Faerie Glen Store,Mississippi,Products,Standard,2021/09/03,98
79,Percy,Thompson,193,Paper Goods,11,5,2,Glenwood Store,New Mexico,Products,New Releases,2021/02/03,17
340,Matthew,Simpson,191,Baby-care,3,4,5,Hazeldean Store Store,Maine,Products,New Releases,2021/05/23,47
264,Leslie,Ralph,110,Sauces,7,5,7,NewlandsStore,South Carolina,Products,Standard,2021/08/18,68
438,Jack,Connell,72,Juicy Juice,11,1,2,Glenwood Store,New Mexico,Drinks,Promotions,2021/07/30,18
322,Camila,Stone,44,Bud Light,11,1,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/01/31,9
38,Brad,Truscott,109,House-cleaning products,7,3,9,Lombardy Store,New Mexico,Products,Standard,2021/04/19,86
181,Tania,Cattell,118,Dishware,12,4,5,Hazeldean Store Store,Maine,Products,Standard,2021/05/27,47
114,Mya,Vernon,147,Dry Goods,9,3,4,Clearwater  Store,Massachussets,Products,Standard,2021/08/08,40
238,Alan,Nielson,149,Coffee,5,4,8,Equestria Store,West Virginia,Products,Promotions,2021/09/24,75
317,Nate,Evans,164,White rice,19,2,4,Clearwater  Store,Massachussets,Products,New Releases,2021/01/14,33
124,Denny,Tobin,31,Duvel Golden Ale,12,1,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/04/16,97
166,Kaylee,Furnell,88,Coca Cola,2,2,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/05/26,91
494,Henry,Bristow,95,Mumm,16,2,3,Brummeria Store,Mississippi,Drinks,Standard,2021/09/30,24
446,Eduardo,Irwin,128,Coffee,10,3,2,Glenwood Store,New Mexico,Products,Standard,2021/02/25,15
369,Deborah,Pratt,16,Kool-Aid,12,2,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/04/07,92
209,Emery,Leigh,10,Brahma,13,4,7,NewlandsStore,South Carolina,Drinks,Standard,2021/04/17,66
398,Makena,Hall,126,Diet foods,10,4,1,Boardwalk Store,West Virginia,Products,Standard,2021/02/14,5
8,Renee,Leslie,162,White rice,19,2,7,NewlandsStore,South Carolina,Products,Standard,2021/06/19,69
495,Denny,Gibson,83,Smirnoff,20,4,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/02/28,18
144,Bart,Boyle,193,Paper Goods,11,1,5,Hazeldean Store Store,Maine,Products,New Releases,2021/07/20,48
53,Stacy,Maxwell,94,Tsingtao,9,1,2,Glenwood Store,New Mexico,Drinks,Standard,2021/10/01,16
382,Denis,Turner,95,Mumm,16,2,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/09/11,53
384,Sharon,Welsch,80,Yanjing,20,3,2,Glenwood Store,New Mexico,Drinks,Standard,2021/08/24,12
274,Marigold,Eagle,55,Pepsi,5,3,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/07/30,70
213,Hayden,Dixon,77,Z Lager,14,2,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/09/16,92
388,Natalie,Nicolas,65,Jameson,4,1,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/04/17,93
313,Martin,Crawley,17,Icehouse,12,1,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/08/01,41
113,Alexander,Mccormick,80,Yanjing,20,3,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/07/24,34
156,Domenic,Oswald,178,Coffee,12,3,2,Glenwood Store,New Mexico,Products,Promotions,2021/03/12,16
221,Phoebe,Ellis,161,Housewares,18,4,2,Glenwood Store,New Mexico,Products,Standard,2021/04/13,16
178,Gabriel,Robe,11,Brahma,19,1,2,Glenwood Store,New Mexico,Drinks,Standard,2021/06/06,11
398,Makena,Hall,180,Detergents,4,2,10,Faerie Glen Store,Mississippi,Products,Standard,2021/01/29,98
347,Bryon,Preston,37,Bud Light,17,2,2,Glenwood Store,New Mexico,Drinks,Promotions,2021/07/24,17
311,Winnie,Owens,67,Grolsch,6,2,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/03/24,9
117,Gil,Bailey,28,Hennessy,6,3,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/04/29,43
309,Domenic,Oliver,169,Dry Goods,16,3,9,Lombardy Store,New Mexico,Products,New Releases,2021/02/04,87
105,Celina,Ballard,88,Coca Cola,2,2,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/05/17,6
491,Victoria,Ramsey,163,Olive oil,3,5,3,Brummeria Store,Mississippi,Products,Standard,2021/05/08,24
209,Emery,Leigh,199,Dairy,20,2,2,Glenwood Store,New Mexico,Products,Standard,2021/02/15,20
441,Barney,Lane,31,Duvel Golden Ale,12,3,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/05/15,31
3,Martha,Murray,14,Highland Spring,16,1,8,Equestria Store,West Virginia,Drinks,Standard,2021/04/29,72
8,Renee,Leslie,77,Z Lager,14,5,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/06/04,10
256,Tom,Cartwright,137,Dishware,5,1,6,Lynnwood Store,Mississippi,Products,Standard,2021/03/17,57
413,Tom,Bailey,138,Cereals,4,5,2,Glenwood Store,New Mexico,Products,Standard,2021/02/27,18
349,Anais,Slater,25,Prigat,13,1,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/04/27,95
70,Carmen,Mills,38,SunnyD,16,1,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/01/24,41
214,Johnathan,Reid,118,Dishware,12,2,8,Equestria Store,West Virginia,Products,Standard,2021/04/25,80
403,Mason,Chapman,101,Mustard,16,3,2,Glenwood Store,New Mexico,Products,Promotions,2021/03/22,13
348,Matthew,Rogers,153,Mustard,10,2,3,Brummeria Store,Mississippi,Products,Promotions,2021/01/06,25
306,Rosalee,Grant,104,Paper Goods,5,1,7,NewlandsStore,South Carolina,Products,Promotions,2021/01/21,70
34,Alexander,Cox,37,Bud Light,17,4,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/03/23,64
90,Belinda,Summers,52,Brahma,16,3,7,NewlandsStore,South Carolina,Drinks,Standard,2021/03/03,70
154,Teagan,Newton,147,Dry Goods,9,1,5,Hazeldean Store Store,Maine,Products,Standard,2021/08/18,47
23,Alba,Ranks,126,Diet foods,10,4,5,Hazeldean Store Store,Maine,Products,Standard,2021/05/09,43
479,Barney,Clark,59,Tsingtao,4,4,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/09/21,64
211,Henry,Norton,197,Bottled waters,20,4,1,Boardwalk Store,West Virginia,Products,Promotions,2021/06/27,4
338,Sara,Cann,160,Pet foods,11,2,8,Equestria Store,West Virginia,Products,Standard,2021/05/12,76
38,Brad,Truscott,164,White rice,19,2,8,Equestria Store,West Virginia,Products,New Releases,2021/05/14,73
149,Emma,Lloyd,191,Baby-care,3,4,8,Equestria Store,West Virginia,Products,New Releases,2021/04/29,79
199,Maxwell,Stewart,81,Duvel Golden Ale,20,1,7,NewlandsStore,South Carolina,Drinks,Standard,2021/08/09,61
195,Carter,Stone,62,Brahma,2,5,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/03/05,97
251,Naomi,Plumb,60,Agua Vida,5,5,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/01/03,16
247,Faith,Hardwick,134,Canned Goods,10,4,2,Glenwood Store,New Mexico,Products,Standard,2021/01/27,15
388,Natalie,Nicolas,38,SunnyD,16,1,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/10/07,42
143,Kendra,Groves,50,Strongbow,4,5,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/01/06,3
326,Camden,Morgan,104,Paper Goods,5,5,7,NewlandsStore,South Carolina,Products,Promotions,2021/03/20,67
101,Sofie,Hogg,48,Frooti,8,2,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/02/18,10
79,Percy,Thompson,151,Cereals,20,3,8,Equestria Store,West Virginia,Products,Promotions,2021/10/05,72
157,Chester,Weasley,7,SunnyD,3,4,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/04/08,95
335,Esmeralda,Gavin,123,Housewares,15,4,5,Hazeldean Store Store,Maine,Products,Promotions,2021/04/21,46
419,Denis,Hall,143,Canned Goods,8,5,9,Lombardy Store,New Mexico,Products,New Releases,2021/04/11,85
475,Daron,Harvey,13,Granini,20,4,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/04/18,50
111,Colleen,Harris,169,Dry Goods,16,2,9,Lombardy Store,New Mexico,Products,New Releases,2021/05/03,84
85,Phillip,Barclay,73,Moutai,7,2,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/04/23,52
257,Marjorie,Osmond,172,Personal hygiene,14,4,7,NewlandsStore,South Carolina,Products,Standard,2021/04/25,68
299,Enoch,Fields,93,Chivas Regal,3,4,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/06/15,44
159,Valentina,Page ,44,Bud Light,11,5,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/03/09,98
334,Mike,Cox,7,SunnyD,3,1,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/03/15,58
40,Iris,Rogers,184,Frozen foods,19,3,6,Lynnwood Store,Mississippi,Products,New Releases,2021/05/07,52
150,Adelaide,Mills,136,Housewares,8,4,7,NewlandsStore,South Carolina,Products,Standard,2021/09/08,61
168,Dasha,Andersson,106,Vegetables,19,1,3,Brummeria Store,Mississippi,Products,Standard,2021/04/26,26
191,Anthony,Franks,22,Keystone Light,11,2,8,Equestria Store,West Virginia,Drinks,New Releases,2021/07/18,72
114,Mya,Vernon,16,Kool-Aid,12,4,7,NewlandsStore,South Carolina,Drinks,Standard,2021/05/17,69
410,Johnny,Little,10,Brahma,13,5,8,Equestria Store,West Virginia,Drinks,Standard,2021/08/13,76
248,Tiffany,Rossi,184,Frozen foods,19,2,6,Lynnwood Store,Mississippi,Products,New Releases,2021/03/21,59
272,Gabriel,Murray,111,Dairy,10,2,5,Hazeldean Store Store,Maine,Products,Standard,2021/07/04,44
464,Hank,Mason,198,Cosmetics,15,2,5,Hazeldean Store Store,Maine,Products,Standard,2021/04/10,48
307,Rosalie,Garcia,126,Diet foods,10,3,7,NewlandsStore,South Carolina,Products,Standard,2021/03/22,68
347,Bryon,Preston,44,Bud Light,11,4,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/02/04,50
238,Alan,Nielson,91,Pepsi,15,3,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/05/14,2
452,Francesca,Stanley,145,Medicines,6,4,7,NewlandsStore,South Carolina,Products,New Releases,2021/06/12,63
160,Noah,Dickson,179,Decorations,8,1,1,Boardwalk Store,West Virginia,Products,Standard,2021/07/21,10
362,Alan,Thomson,57,Coca Cola,10,3,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/06/01,93
151,Roger,Larkin,182,House-cleaning products,7,1,2,Glenwood Store,New Mexico,Products,Standard,2021/10/06,15
284,Marie,Hamilton,7,SunnyD,3,5,9,Lombardy Store,New Mexico,Drinks,Promotions,2021/06/15,84
176,Eryn,Little,49,Duvel Golden Ale,18,1,7,NewlandsStore,South Carolina,Drinks,Standard,2021/03/19,67
312,Harry,Evans,89,Corona,6,3,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/04/18,16
401,Jacob,Gonzales,104,Paper Goods,5,5,4,Clearwater  Store,Massachussets,Products,Promotions,2021/08/24,40
399,Alice,Cowan,160,Pet foods,11,5,4,Clearwater  Store,Massachussets,Products,Standard,2021/06/10,37
381,Mike,Stone,63,SunnyD,3,3,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/03/18,4
243,Nancy,Shaw,134,Canned Goods,10,1,2,Glenwood Store,New Mexico,Products,Standard,2021/09/30,16
280,Caydence,Morgan,160,Pet foods,11,1,9,Lombardy Store,New Mexico,Products,Standard,2021/06/29,85
24,Elijah,Collins,184,Frozen foods,19,1,7,NewlandsStore,South Carolina,Products,New Releases,2021/07/19,66
316,Bob,Bingham,69,Jameson,3,5,9,Lombardy Store,New Mexico,Drinks,Promotions,2021/04/30,88
323,Chris,Downing,105,Snack foods,9,5,10,Faerie Glen Store,Mississippi,Products,Standard,2021/06/01,99
347,Bryon,Preston,105,Snack foods,9,4,7,NewlandsStore,South Carolina,Products,Standard,2021/01/25,61
492,Paula,Young,200,Dry Goods,19,1,5,Hazeldean Store Store,Maine,Products,Standard,2021/05/01,48
314,Benny,Harrison,60,Agua Vida,5,4,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/05/25,4
57,Martha,Slater,58,Absolut,16,4,6,Lynnwood Store,Mississippi,Drinks,New Releases,2021/07/11,60
407,Charlize,Evans,118,Dishware,12,4,7,NewlandsStore,South Carolina,Products,Standard,2021/06/23,68
453,Erin,Townend,114,Sweets,12,4,3,Brummeria Store,Mississippi,Products,New Releases,2021/09/05,29
339,Nicholas,Brock,79,Mumm,9,1,9,Lombardy Store,New Mexico,Drinks,Standard,2021/07/17,86
379,Christine,Kennedy,7,SunnyD,3,3,10,Faerie Glen Store,Mississippi,Drinks,Promotions,2021/06/25,99
449,Cassandra,Mcguire,182,House-cleaning products,7,3,8,Equestria Store,West Virginia,Products,Standard,2021/05/03,72
14,Nate,Whatson,57,Coca Cola,10,4,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/05/31,14
53,Stacy,Maxwell,162,White rice,19,3,6,Lynnwood Store,Mississippi,Products,Standard,2021/09/29,57
15,Bryon,Price,58,Absolut,16,5,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/03/15,16
311,Winnie,Owens,57,Coca Cola,10,3,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/04/27,7
136,Nathan,Saunders,8,Keystone Light,18,1,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/04/30,63
96,Estrella,Cunningham,72,Juicy Juice,11,3,9,Lombardy Store,New Mexico,Drinks,Promotions,2021/03/01,83
438,Jack,Connell,47,Mumm,3,2,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/06/26,52
195,Carter,Stone,144,Tea,14,3,9,Lombardy Store,New Mexico,Products,New Releases,2021/10/01,87
196,Marvin,Hall,169,Dry Goods,16,4,9,Lombardy Store,New Mexico,Products,New Releases,2021/01/05,83
65,Gina,Sherry,200,Dry Goods,19,4,1,Boardwalk Store,West Virginia,Products,Standard,2021/04/30,7
445,William,Goodman,179,Decorations,8,3,2,Glenwood Store,New Mexico,Products,Standard,2021/03/12,12
226,Chuck,Thomas,91,Pepsi,15,3,8,Equestria Store,West Virginia,Drinks,New Releases,2021/03/27,74
294,Rylee,Vane,68,Duvel Golden Ale,9,3,5,Hazeldean Store Store,Maine,Drinks,Promotions,2021/03/05,50
37,Kurt,Cooper,119,Seafood,2,2,8,Equestria Store,West Virginia,Products,Promotions,2021/01/04,72
267,Elise,Stone ,79,Mumm,9,5,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/06/23,93
219,Winnie,Talbot,52,Brahma,16,3,4,Clearwater  Store,Massachussets,Drinks,Standard,2021/04/01,35
109,Rosie,Miller,69,Jameson,3,4,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/04/27,33
398,Makena,Hall,37,Bud Light,17,1,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/03/19,5
27,Ruby,Cooper,15,Juicy Juice,3,3,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/06/28,59
327,Christine,Wild,198,Cosmetics,15,2,9,Lombardy Store,New Mexico,Products,Standard,2021/04/29,82
15,Bryon,Price,103,Diet foods,14,2,9,Lombardy Store,New Mexico,Products,Promotions,2021/08/18,82
169,Clint,Harris,175,Fruits,15,2,10,Faerie Glen Store,Mississippi,Products,Promotions,2021/03/05,96
245,Bryon,Saunders,172,Personal hygiene,14,2,5,Hazeldean Store Store,Maine,Products,Standard,2021/07/20,45
242,Denis,Beal,83,Smirnoff,20,5,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/04/07,15
52,Alexander,Scott,95,Mumm,16,5,1,Boardwalk Store,West Virginia,Drinks,Standard,2021/06/08,4
231,Maya,Bailey,64,Cappy,6,5,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/05/12,3
207,Abbey,Kirby,98,Bud Light,13,3,7,NewlandsStore,South Carolina,Drinks,Standard,2021/04/06,62
324,Chuck,Thornton,116,Flour,17,5,8,Equestria Store,West Virginia,Products,Standard,2021/01/24,77
277,Benjamin,Rothwell,15,Juicy Juice,3,1,2,Glenwood Store,New Mexico,Drinks,Standard,2021/02/16,17
311,Winnie,Owens,9,Hennessy,14,5,2,Glenwood Store,New Mexico,Drinks,Promotions,2021/04/07,13
347,Bryon,Preston,87,Tanqueray,15,5,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/07/29,5
90,Belinda,Summers,31,Duvel Golden Ale,12,3,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/03/26,39
383,Drew,Spencer,74,Corona,18,1,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/07/08,99
77,Jules,Jackson,83,Smirnoff,20,4,6,Lynnwood Store,Mississippi,Drinks,New Releases,2021/02/07,53
134,Logan,Farmer,35,Bud Light,4,1,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/02/17,53
314,Benny,Harrison,169,Dry Goods,16,1,9,Lombardy Store,New Mexico,Products,New Releases,2021/02/17,90
420,Benjamin,Stewart,160,Pet foods,11,1,1,Boardwalk Store,West Virginia,Products,Standard,2021/06/08,1
163,Caleb,Forth,104,Paper Goods,5,3,7,NewlandsStore,South Carolina,Products,Promotions,2021/09/11,66
260,Johnathan,Radley,143,Canned Goods,8,4,10,Faerie Glen Store,Mississippi,Products,New Releases,2021/01/02,94
324,Chuck,Thornton,71,Tanqueray,17,3,1,Boardwalk Store,West Virginia,Drinks,Promotions,2021/02/20,3
190,Lucy,Leigh,46,Granini,11,4,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/06/20,97
479,Barney,Clark,84,Strongbow,17,5,9,Lombardy Store,New Mexico,Drinks,New Releases,2021/01/02,84
235,Bryon,Barclay,185,Canned Goods,8,4,5,Hazeldean Store Store,Maine,Products,New Releases,2021/09/18,45
14,Nate,Whatson,162,White rice,19,2,8,Equestria Store,West Virginia,Products,Standard,2021/01/04,74
92,Carrie,Rigg,193,Paper Goods,11,5,4,Clearwater  Store,Massachussets,Products,New Releases,2021/09/03,40
254,Elijah,Huggins,29,Blue Moon,5,4,2,Glenwood Store,New Mexico,Drinks,Standard,2021/04/04,14
45,Marie,Lakey,107,Canned Goods,14,1,8,Equestria Store,West Virginia,Products,Standard,2021/01/28,73
227,Kenzie,Torres,86,SunnyD,16,5,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/07/22,18
492,Paula,Young,72,Juicy Juice,11,2,2,Glenwood Store,New Mexico,Drinks,Promotions,2021/03/29,20
18,Sonya,Reading,86,SunnyD,16,2,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/08/25,20
202,Ronald,Parker,79,Mumm,9,3,3,Brummeria Store,Mississippi,Drinks,Standard,2021/01/09,30
122,Hannah,Wallace,46,Granini,11,3,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/08/27,92
142,Barney,Brock,95,Mumm,16,1,5,Hazeldean Store Store,Maine,Drinks,Standard,2021/09/19,45
34,Alexander,Cox,123,Housewares,15,5,6,Lynnwood Store,Mississippi,Products,Promotions,2021/03/07,60
196,Marvin,Hall,28,Hennessy,6,1,3,Brummeria Store,Mississippi,Drinks,Standard,2021/04/02,28
7,Chester,Fulton,199,Dairy,20,1,6,Lynnwood Store,Mississippi,Products,Standard,2021/08/28,55
184,Ron,Cadman,140,Tomato sauce,7,5,6,Lynnwood Store,Mississippi,Products,Standard,2021/08/15,53
152,Julius,Saunders,197,Bottled waters,20,1,9,Lombardy Store,New Mexico,Products,Promotions,2021/09/17,81
192,Hazel,Oliver,135,Sweets,2,4,7,NewlandsStore,South Carolina,Products,Standard,2021/10/02,70
341,Denis,Nicolas,129,Candies,8,1,9,Lombardy Store,New Mexico,Products,Standard,2021/03/04,90
162,Jennifer,Roth,22,Keystone Light,11,1,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/08/07,40
300,Elise,Niles,141,Paper Goods,7,1,6,Lynnwood Store,Mississippi,Products,Standard,2021/08/07,52
126,Chanelle,Gardner,134,Canned Goods,10,5,7,NewlandsStore,South Carolina,Products,Standard,2021/02/18,66
119,Enoch,Harris,190,Flour,11,5,4,Clearwater  Store,Massachussets,Products,New Releases,2021/06/08,35
8,Renee,Leslie,184,Frozen foods,19,3,3,Brummeria Store,Mississippi,Products,New Releases,2021/02/21,21
347,Bryon,Preston,92,Aquafina,6,2,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/07/04,93
261,Abbey,Lowe,127,Personal Care,11,5,10,Faerie Glen Store,Mississippi,Products,Standard,2021/07/01,96
449,Cassandra,Mcguire,116,Flour,17,1,3,Brummeria Store,Mississippi,Products,Standard,2021/02/16,23
127,Henry,Walsh,21,Absolut,20,4,10,Faerie Glen Store,Mississippi,Drinks,New Releases,2021/03/27,100
147,Ramon,Gonzales,147,Dry Goods,9,2,6,Lynnwood Store,Mississippi,Products,Standard,2021/01/25,56
139,Barry,Brown,161,Housewares,18,5,4,Clearwater  Store,Massachussets,Products,Standard,2021/09/28,34
122,Hannah,Wallace,22,Keystone Light,11,2,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/05/05,2
424,Dalia,Daniells,89,Corona,6,4,5,Hazeldean Store Store,Maine,Drinks,New Releases,2021/05/02,50
439,Melinda,Uttridge,192,Dry Goods,10,5,4,Clearwater  Store,Massachussets,Products,New Releases,2021/01/21,39
25,Julian,Moore,86,SunnyD,16,4,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/01/29,34
55,Lily,Oatway,46,Granini,11,5,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/04/01,54
328,Clint,Varley,157,House-cleaning products,18,1,5,Hazeldean Store Store,Maine,Products,Standard,2021/08/20,41
409,Erick,West,24,SunnyD,20,2,7,NewlandsStore,South Carolina,Drinks,New Releases,2021/02/15,69
9,Rachael,Bryson,134,Canned Goods,10,5,6,Lynnwood Store,Mississippi,Products,Standard,2021/04/14,51
188,William,Wise,56,Keystone Light,17,3,2,Glenwood Store,New Mexico,Drinks,New Releases,2021/10/06,13
241,Maxwell,Swan,42,Grolsch,17,5,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/09/13,98
379,Christine,Kennedy,15,Juicy Juice,3,2,3,Brummeria Store,Mississippi,Drinks,Standard,2021/07/19,27
24,Elijah,Collins,133,Personal Care,17,2,9,Lombardy Store,New Mexico,Products,Standard,2021/08/21,90
208,Ramon,Rainford,72,Juicy Juice,11,4,7,NewlandsStore,South Carolina,Drinks,Promotions,2021/02/25,64
387,Kimberly,Gilmore,70,Frooti,10,5,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/08/03,60
169,Clint,Harris,84,Strongbow,17,3,1,Boardwalk Store,West Virginia,Drinks,New Releases,2021/05/03,1
360,Ron,Radcliffe,52,Brahma,16,5,3,Brummeria Store,Mississippi,Drinks,Standard,2021/01/04,26
397,Candace,Eagle,166,Sauces,5,4,4,Clearwater  Store,Massachussets,Products,New Releases,2021/06/06,32
276,Violet,Nicholls,107,Canned Goods,14,3,2,Glenwood Store,New Mexico,Products,Standard,2021/08/02,12
34,Alexander,Cox,193,Paper Goods,11,2,9,Lombardy Store,New Mexico,Products,New Releases,2021/06/14,87
151,Roger,Larkin,54,Kool-Aid,20,2,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/09/26,53
192,Hazel,Oliver,155,Decorations,11,1,3,Brummeria Store,Mississippi,Products,Standard,2021/01/14,26
371,Shannon,Villiger,125,Hygiene products,20,5,7,NewlandsStore,South Carolina,Products,Standard,2021/08/11,67
219,Winnie,Talbot,165,Meat,16,2,5,Hazeldean Store Store,Maine,Products,New Releases,2021/02/03,42
80,Drew,Norburn,152,Chicken,11,1,4,Clearwater  Store,Massachussets,Products,Promotions,2021/06/30,35
402,Rowan,Parr,165,Meat,16,2,10,Faerie Glen Store,Mississippi,Products,New Releases,2021/03/14,95
355,Ryan,Brett,78,Martell,14,1,6,Lynnwood Store,Mississippi,Drinks,Standard,2021/07/21,51
401,Jacob,Gonzales,195,Fruits,11,4,8,Equestria Store,West Virginia,Products,Standard,2021/08/24,80
329,Clint,Notman,40,Edelweiss,8,5,7,NewlandsStore,South Carolina,Drinks,Standard,2021/04/09,68
495,Denny,Gibson,157,House-cleaning products,18,2,3,Brummeria Store,Mississippi,Products,Standard,2021/05/11,28
349,Anais,Slater,4,Blue Moon,9,2,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/05/12,51
13,Martin,Lee,199,Dairy,20,3,7,NewlandsStore,South Carolina,Products,Standard,2021/05/04,63
496,Eduardo,Rogers,114,Sweets,12,3,5,Hazeldean Store Store,Maine,Products,New Releases,2021/06/06,45
385,Bryon,Stevenson,114,Sweets,12,3,3,Brummeria Store,Mississippi,Products,New Releases,2021/09/26,27
375,Kieth,Terry,183,Snack foods,12,1,9,Lombardy Store,New Mexico,Products,Standard,2021/09/27,82
325,Bryon,Reading,1,Highland Spring,9,4,4,Clearwater  Store,Massachussets,Drinks,New Releases,2021/06/05,37
162,Jennifer,Roth,103,Diet foods,14,4,4,Clearwater  Store,Massachussets,Products,Promotions,2021/09/09,36
377,Rose,Matthews,2,Prigat,20,5,4,Clearwater  Store,Massachussets,Drinks,Promotions,2021/02/18,37
248,Tiffany,Rossi,160,Pet foods,11,4,10,Faerie Glen Store,Mississippi,Products,Standard,2021/09/10,96
456,Josh,Wilton,68,Duvel Golden Ale,9,3,6,Lynnwood Store,Mississippi,Drinks,Promotions,2021/08/02,51
192,Hazel,Oliver,89,Corona,6,4,5,Hazeldean Store Store,Maine,Drinks,New Releases,2021/05/30,45
413,Tom,Bailey,38,SunnyD,16,3,8,Equestria Store,West Virginia,Drinks,Promotions,2021/02/04,75
350,Cedrick,Murray,154,Pet foods,20,1,10,Faerie Glen Store,Mississippi,Products,Promotions,2021/03/04,96
460,Catherine,Partridge,11,Brahma,19,4,8,Equestria Store,West Virginia,Drinks,Standard,2021/05/11,74
209,Emery,Leigh,96,Blue Moon,4,4,10,Faerie Glen Store,Mississippi,Drinks,Standard,2021/04/21,98
384,Sharon,Welsch,173,Salmon,14,1,4,Clearwater  Store,Massachussets,Products,Standard,2021/08/28,38
